id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date,Age_Group,Flight_Distance_Group,Total_Delay,Delay_Group,satisfaction_numeric,Overall_Service_Score,Service_Score_Category
113439,Male,Loyal Customer,57,Business travel,Business,236,0,0,0.0,3,5,5,5,4,4,5.0,5.0,3,4,4,0,0.0,satisfied,2022-10-28,Adult,Ультракороткий,0.0,"[0, 30)",1,3.357142857142857,Average (3-4)
26027,Female,Loyal Customer,67,Personal Travel,Econom,321,4,5,4.0,3,5,5,2,2,2,4.0,2.0,2,2,4,0,0.0,satisfied,2022-10-06,Aged people,Короткий,0.0,"[0, 30)",1,3.2857142857142856,Average (3-4)
14837,Female,Disloyal Customer,18,Business travel,Econom,261,5,3,5.0,3,1,5,1,1,5,4.0,2.0,2,2,1,0,0.0,satisfied,2022-10-12,Teenagers,Короткий,0.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
128331,Female,Loyal Customer,52,Business travel,Business,1601,2,2,5.0,2,3,4,4,5,5,5.0,5.0,5,5,5,0,0.0,satisfied,2022-10-28,Adult,Длинный,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
59824,Female,Disloyal Customer,22,Business travel,Business,997,4,0,3.0,1,5,3,5,5,5,5.0,4.0,5,4,5,0,0.0,satisfied,2022-10-16,Adult,Средний,0.0,"[0, 30)",1,3.857142857142857,Average (3-4)
109912,Female,Disloyal Customer,57,Business travel,Econom,673,2,2,2.0,1,3,2,1,3,2,4.0,5.0,4,2,3,0,0.0,neutral or dissatisfied,2022-10-09,Adult,Короткий,0.0,"[0, 30)",0,2.5714285714285716,Poor (2-3)
32753,Male,Loyal Customer,36,Business travel,Business,2811,1,1,1.0,1,1,1,5,4,4,4.0,5.0,2,4,1,0,12.0,satisfied,2022-10-30,Adult,Длинный,12.0,"[0, 30)",1,2.5,Poor (2-3)
46075,Female,Loyal Customer,39,Business travel,Econom,541,4,4,4.0,4,4,4,4,4,5,2.0,3.0,5,4,4,0,19.0,satisfied,2022-10-15,Adult,Короткий,19.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
29322,Female,Loyal Customer,21,Personal Travel,Econom,834,1,4,1.0,5,5,1,5,5,3,5.0,4.0,4,5,5,0,0.0,neutral or dissatisfied,2022-10-12,Adult,Средний,0.0,"[0, 30)",0,3.7857142857142856,Average (3-4)
11651,Female,Disloyal Customer,22,Business travel,Business,925,5,0,5.0,1,2,5,2,2,4,4.0,5.0,5,5,2,59,61.0,satisfied,2022-10-21,Adult,Средний,120.0,"[120, 150)",1,3.357142857142857,Average (3-4)
70656,Female,Loyal Customer,23,Personal Travel,Econom,946,3,3,3.0,4,3,3,3,3,4,1.0,3.0,1,3,3,0,0.0,neutral or dissatisfied,2022-10-04,Adult,Средний,0.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
77371,Male,Loyal Customer,22,Business travel,Business,3610,1,5,5.0,5,1,1,1,1,2,2.0,3.0,4,2,1,0,0.0,neutral or dissatisfied,2022-10-03,Adult,Межконтинентальный,0.0,"[0, 30)",0,2.4285714285714284,Poor (2-3)
117265,Female,Loyal Customer,24,Personal Travel,Econom,369,2,3,2.0,3,2,2,1,2,2,2.0,2.0,3,2,2,2,0.0,neutral or dissatisfied,2022-10-09,Adult,Короткий,2.0,"[0, 30)",0,2.142857142857143,Poor (2-3)
103197,Male,Loyal Customer,65,Personal Travel,Econom,814,3,2,3.0,3,3,3,2,3,2,3.0,1.0,4,3,3,1,0.0,neutral or dissatisfied,2022-10-31,Aged people,Средний,1.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
69768,Male,Disloyal Customer,28,Business travel,Business,1085,4,4,4.0,5,3,4,3,3,4,5.0,4.0,5,4,3,0,0.0,satisfied,2022-10-21,Adult,Средний,0.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
95374,Female,Loyal Customer,8,Personal Travel,Econom,239,1,4,1.0,3,5,1,5,5,5,5.0,4.0,4,4,5,1,0.0,neutral or dissatisfied,2022-10-03,Child,Ультракороткий,1.0,"[0, 30)",0,3.7142857142857144,Average (3-4)
75470,Male,Loyal Customer,22,Personal Travel,Econom,2342,5,3,5.0,4,1,5,1,1,4,1.0,1.0,5,3,1,0,0.0,satisfied,2022-10-12,Adult,Длинный,0.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
37751,Female,Loyal Customer,17,Business travel,Eco Plus,950,4,4,3.0,4,4,4,4,4,4,5.0,3.0,4,5,4,0,0.0,satisfied,2022-10-25,Teenagers,Средний,0.0,"[0, 30)",1,4.0,Good (4-5)
67752,Male,Loyal Customer,29,Business travel,Business,3823,3,3,3.0,3,5,5,5,5,3,4.0,5.0,4,4,5,30,5.0,satisfied,2022-10-01,Adult,Межконтинентальный,35.0,"[30, 60)",1,4.071428571428571,Good (4-5)
8443,Female,Loyal Customer,19,Business travel,Econom,590,3,5,5.0,5,3,3,3,3,1,5.0,3.0,3,3,3,0,0.0,neutral or dissatisfied,2022-10-23,Teenagers,Короткий,0.0,"[0, 30)",0,3.4285714285714284,Average (3-4)
18327,Female,Loyal Customer,48,Business travel,Business,2513,2,2,2.0,2,2,5,5,5,5,5.0,5.0,5,5,5,0,4.0,satisfied,2022-10-22,Adult,Длинный,4.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
114277,Female,Loyal Customer,26,Personal Travel,Econom,819,1,5,1.0,3,3,1,3,3,3,4.0,3.0,3,4,3,28,26.0,neutral or dissatisfied,2022-10-02,Adult,Средний,54.0,"[30, 60)",0,2.857142857142857,Poor (2-3)
101436,Male,Loyal Customer,43,Business travel,Business,345,5,2,5.0,5,2,5,5,5,5,5.0,5.0,3,5,5,0,0.0,satisfied,2022-10-20,Adult,Короткий,0.0,"[0, 30)",1,4.428571428571429,Good (4-5)
87131,Male,Loyal Customer,54,Personal Travel,Econom,645,3,2,3.0,4,3,3,3,3,2,5.0,3.0,2,4,3,3,4.0,neutral or dissatisfied,2022-10-19,Adult,Короткий,7.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
13077,Female,Loyal Customer,39,Business travel,Business,562,5,5,5.0,5,4,5,5,5,5,5.0,5.0,5,5,5,3,0.0,satisfied,2022-10-23,Adult,Короткий,3.0,"[0, 30)",1,4.928571428571429,Good (4-5)
75508,Male,Loyal Customer,49,Business travel,Business,2527,3,3,3.0,3,4,4,5,5,5,4.0,5.0,3,5,5,0,0.0,satisfied,2022-10-24,Adult,Длинный,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
41798,Male,Loyal Customer,69,Business travel,Econom,257,3,2,2.0,2,3,3,3,3,2,3.0,1.0,5,2,3,0,0.0,satisfied,2022-10-11,Aged people,Короткий,0.0,"[0, 30)",1,2.642857142857143,Poor (2-3)
14942,Female,Loyal Customer,44,Business travel,Business,528,1,1,3.0,1,5,4,1,5,5,5.0,5.0,1,5,5,40,37.0,satisfied,2022-10-15,Adult,Короткий,77.0,"[60, 90)",1,3.357142857142857,Average (3-4)
66946,Male,Loyal Customer,40,Business travel,Business,985,4,4,4.0,4,5,5,5,4,4,4.0,4.0,4,4,3,5,0.0,satisfied,2022-10-19,Adult,Средний,5.0,"[0, 30)",1,4.142857142857143,Good (4-5)
91204,Male,Loyal Customer,13,Personal Travel,Econom,581,2,1,2.0,2,3,2,3,3,4,4.0,3.0,4,2,3,0,10.0,neutral or dissatisfied,2022-10-16,Teenagers,Короткий,10.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
119390,Female,Disloyal Customer,20,Business travel,Business,399,0,5,0.0,1,4,0,4,4,4,4.0,4.0,5,5,4,0,0.0,satisfied,2022-10-16,Adult,Короткий,0.0,"[0, 30)",1,3.142857142857143,Average (3-4)
83176,Male,Loyal Customer,60,Business travel,Business,3558,1,1,1.0,1,2,4,4,5,5,5.0,5.0,3,5,3,0,0.0,satisfied,2022-10-02,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.2142857142857144,Average (3-4)
103295,Male,Loyal Customer,34,Personal Travel,Econom,872,0,3,0.0,3,1,0,1,1,1,3.0,3.0,1,4,1,0,0.0,satisfied,2022-10-02,Adult,Средний,0.0,"[0, 30)",1,1.5714285714285714,Very Poor (1-2)
106467,Male,Loyal Customer,41,Business travel,Business,2028,3,3,3.0,3,4,4,4,5,5,5.0,5.0,3,5,4,0,0.0,satisfied,2022-10-16,Adult,Длинный,0.0,"[0, 30)",1,4.0,Good (4-5)
97776,Female,Loyal Customer,46,Business travel,Business,1884,5,5,5.0,5,3,5,4,4,4,4.0,4.0,5,4,5,48,41.0,satisfied,2022-10-13,Adult,Длинный,89.0,"[60, 90)",1,4.428571428571429,Good (4-5)
128848,Female,Loyal Customer,54,Personal Travel,Econom,2475,2,4,1.0,3,1,2,4,4,3,3.0,3.0,4,1,4,19,9.0,neutral or dissatisfied,2022-10-18,Adult,Длинный,28.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
55119,Male,Loyal Customer,28,Personal Travel,Econom,1504,2,5,2.0,2,3,2,4,3,4,4.0,3.0,5,4,3,0,0.0,neutral or dissatisfied,2022-10-10,Adult,Длинный,0.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
105436,Female,Loyal Customer,65,Personal Travel,Eco Plus,452,3,4,3.0,2,5,5,4,5,5,3.0,5.0,3,5,4,30,22.0,neutral or dissatisfied,2022-10-11,Aged people,Короткий,52.0,"[30, 60)",0,4.0,Good (4-5)
116659,Male,Loyal Customer,49,Business travel,Business,2475,0,0,0.0,4,2,4,4,5,5,1.0,1.0,3,5,5,55,57.0,satisfied,2022-10-14,Adult,Длинный,112.0,"[90, 120)",1,2.7857142857142856,Poor (2-3)
12228,Male,Loyal Customer,66,Personal Travel,Business,190,4,5,4.0,4,5,5,5,5,5,4.0,5.0,4,5,4,59,58.0,neutral or dissatisfied,2022-10-22,Aged people,Ультракороткий,117.0,"[90, 120)",0,4.571428571428571,Good (4-5)
52866,Female,Loyal Customer,49,Business travel,Business,1024,3,3,3.0,3,1,5,4,5,5,5.0,5.0,4,5,3,12,4.0,satisfied,2022-10-29,Adult,Средний,16.0,"[0, 30)",1,3.857142857142857,Average (3-4)
16588,Male,Loyal Customer,61,Personal Travel,Econom,872,1,2,1.0,3,3,1,3,3,2,2.0,4.0,3,3,3,46,42.0,neutral or dissatisfied,2022-10-31,Aged people,Средний,88.0,"[60, 90)",0,2.4285714285714284,Poor (2-3)
50276,Male,Loyal Customer,38,Business travel,Business,2379,1,1,2.0,2,5,4,4,1,1,1.0,1.0,4,1,3,0,17.0,neutral or dissatisfied,2022-10-15,Adult,Длинный,17.0,"[0, 30)",0,2.2142857142857144,Poor (2-3)
52317,Male,Loyal Customer,35,Business travel,Business,1729,2,2,2.0,2,1,2,3,2,2,2.0,2.0,4,2,4,0,0.0,neutral or dissatisfied,2022-10-10,Adult,Длинный,0.0,"[0, 30)",0,2.2857142857142856,Poor (2-3)
95090,Male,Loyal Customer,11,Personal Travel,Econom,277,3,2,3.0,4,2,3,5,2,1,5.0,3.0,2,4,2,1,7.0,neutral or dissatisfied,2022-10-15,Child,Короткий,8.0,"[0, 30)",0,2.9285714285714284,Poor (2-3)
9391,Female,Loyal Customer,43,Business travel,Econom,372,2,3,3.0,3,3,3,3,2,2,2.0,2.0,2,2,3,0,0.0,neutral or dissatisfied,2022-11-01,Adult,Короткий,0.0,"[0, 30)",0,2.5,Poor (2-3)
116968,Female,Loyal Customer,40,Business travel,Business,370,4,4,4.0,4,2,5,4,5,5,4.0,5.0,3,5,4,1,0.0,satisfied,2022-10-13,Adult,Короткий,1.0,"[0, 30)",1,4.142857142857143,Good (4-5)
11931,Female,Loyal Customer,10,Personal Travel,Eco Plus,501,2,2,2.0,3,3,2,3,3,2,2.0,4.0,2,3,3,45,42.0,neutral or dissatisfied,2022-10-10,Child,Короткий,87.0,"[60, 90)",0,2.5714285714285716,Poor (2-3)
97894,Female,Loyal Customer,44,Business travel,Business,483,1,4,1.0,1,2,4,4,4,4,4.0,4.0,5,4,5,11,0.0,satisfied,2022-10-29,Adult,Короткий,11.0,"[0, 30)",1,3.357142857142857,Average (3-4)
70090,Female,Disloyal Customer,23,Business travel,Econom,550,2,5,2.0,2,4,2,4,4,4,4.0,4.0,5,4,4,0,3.0,neutral or dissatisfied,2022-10-27,Adult,Короткий,3.0,"[0, 30)",0,3.5714285714285716,Average (3-4)
103689,Male,Disloyal Customer,19,Business travel,Econom,405,2,2,3.0,3,5,3,5,5,2,4.0,3.0,4,3,5,0,0.0,neutral or dissatisfied,2022-10-06,Teenagers,Короткий,0.0,"[0, 30)",0,3.5,Average (3-4)
104901,Male,Loyal Customer,17,Business travel,Business,1565,1,5,5.0,5,1,1,1,1,3,4.0,4.0,2,3,1,7,19.0,neutral or dissatisfied,2022-10-13,Teenagers,Длинный,26.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
101335,Female,Loyal Customer,25,Business travel,Business,1771,1,1,1.0,1,4,4,4,4,4,5.0,4.0,4,4,4,25,0.0,satisfied,2022-10-23,Adult,Длинный,25.0,"[0, 30)",1,3.2142857142857144,Average (3-4)
67332,Female,Disloyal Customer,27,Business travel,Business,1471,4,4,4.0,3,4,4,4,4,5,2.0,4.0,3,4,4,24,6.0,satisfied,2022-10-14,Adult,Средний,30.0,"[30, 60)",1,3.7857142857142856,Average (3-4)
124205,Male,Loyal Customer,35,Business travel,Business,2176,2,4,4.0,4,4,4,3,2,2,2.0,2.0,1,2,2,0,0.0,neutral or dissatisfied,2022-10-18,Adult,Длинный,0.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
41607,Male,Loyal Customer,38,Personal Travel,Econom,1235,1,2,1.0,1,2,1,2,2,4,1.0,1.0,4,1,2,18,22.0,neutral or dissatisfied,2022-10-24,Adult,Средний,40.0,"[30, 60)",0,1.7857142857142858,Very Poor (1-2)
120345,Male,Loyal Customer,39,Business travel,Business,2356,3,5,4.0,5,4,4,3,3,3,3.0,3.0,2,3,1,5,0.0,neutral or dissatisfied,2022-10-13,Adult,Длинный,5.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
104359,Male,Loyal Customer,45,Personal Travel,Eco Plus,409,1,3,1.0,3,2,1,2,2,3,4.0,2.0,2,3,2,73,48.0,neutral or dissatisfied,2022-10-02,Adult,Короткий,121.0,"[120, 150)",0,2.2142857142857144,Poor (2-3)
117708,Male,Disloyal Customer,24,Business travel,Business,1009,5,0,5.0,2,5,5,5,5,3,5.0,4.0,4,5,5,40,24.0,satisfied,2022-10-18,Adult,Средний,64.0,"[60, 90)",1,4.142857142857143,Good (4-5)
74287,Male,Loyal Customer,47,Business travel,Econom,788,4,5,5.0,5,4,4,4,4,5,1.0,3.0,2,5,4,0,0.0,satisfied,2022-10-15,Adult,Средний,0.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
98348,Male,Loyal Customer,12,Business travel,Business,1563,1,1,1.0,1,5,5,5,5,4,3.0,5.0,5,4,5,5,2.0,satisfied,2022-10-24,Child,Длинный,7.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
8438,Female,Disloyal Customer,21,Business travel,Eco Plus,862,3,1,3.0,4,5,3,5,5,2,2.0,3.0,2,3,5,10,2.0,neutral or dissatisfied,2022-10-27,Adult,Средний,12.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
80243,Male,Disloyal Customer,26,Business travel,Econom,1269,2,2,2.0,4,4,2,4,4,2,2.0,4.0,4,3,4,0,14.0,neutral or dissatisfied,2022-10-18,Adult,Средний,14.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
26004,Male,Loyal Customer,47,Business travel,Econom,425,4,5,5.0,5,4,4,4,4,5,1.0,3.0,4,5,4,0,0.0,satisfied,2022-10-06,Adult,Короткий,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
121821,Male,Loyal Customer,46,Business travel,Business,2413,4,4,5.0,4,4,4,4,5,5,5.0,5.0,4,5,4,78,73.0,satisfied,2022-10-15,Adult,Длинный,151.0,"[150, 180)",1,4.428571428571429,Good (4-5)
40993,Male,Loyal Customer,28,Business travel,Eco Plus,984,3,5,5.0,5,5,5,5,5,3,2.0,2.0,5,5,5,12,0.0,satisfied,2022-10-19,Adult,Средний,12.0,"[0, 30)",1,4.285714285714286,Good (4-5)
11389,Male,Loyal Customer,44,Business travel,Business,2081,0,4,0.0,1,2,4,5,4,4,4.0,3.0,5,4,5,0,0.0,satisfied,2022-10-27,Adult,Длинный,0.0,"[0, 30)",1,3.2142857142857144,Average (3-4)
112139,Female,Loyal Customer,48,Business travel,Business,895,1,1,5.0,1,4,4,4,4,4,4.0,4.0,5,4,4,4,12.0,satisfied,2022-10-19,Adult,Средний,16.0,"[0, 30)",1,3.5,Average (3-4)
76406,Male,Loyal Customer,55,Business travel,Business,2390,5,5,5.0,5,3,4,4,5,5,5.0,5.0,4,5,5,0,0.0,satisfied,2022-10-03,Adult,Длинный,0.0,"[0, 30)",1,4.642857142857143,Good (4-5)
44656,Male,Loyal Customer,33,Business travel,Econom,67,4,5,5.0,5,4,5,4,4,3,3.0,1.0,4,3,4,0,0.0,satisfied,2022-10-01,Adult,Ультракороткий,0.0,"[0, 30)",1,3.857142857142857,Average (3-4)
9566,Female,Loyal Customer,42,Business travel,Business,283,5,5,5.0,5,4,4,4,4,4,4.0,4.0,4,4,5,19,10.0,satisfied,2022-10-04,Adult,Короткий,29.0,"[0, 30)",1,4.357142857142857,Good (4-5)
11743,Male,Loyal Customer,33,Business travel,Business,395,2,2,2.0,2,2,1,2,2,4,3.0,3.0,1,3,2,29,48.0,neutral or dissatisfied,2022-10-02,Adult,Короткий,77.0,"[60, 90)",0,2.2142857142857144,Poor (2-3)
103209,Female,Disloyal Customer,23,Business travel,Business,1482,5,0,5.0,3,4,5,3,4,4,1.0,4.0,5,5,4,0,0.0,satisfied,2022-10-26,Adult,Средний,0.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
29678,Male,Loyal Customer,77,Business travel,Eco Plus,1448,2,5,5.0,5,2,2,2,2,3,2.0,4.0,3,3,2,0,0.0,neutral or dissatisfied,2022-10-14,Aged people,Средний,0.0,"[0, 30)",0,3.0,Average (3-4)
65646,Male,Disloyal Customer,23,Business travel,Econom,1021,2,2,2.0,5,3,2,1,3,4,2.0,4.0,3,4,3,0,11.0,neutral or dissatisfied,2022-10-26,Adult,Средний,11.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
66621,Female,Loyal Customer,57,Business travel,Business,802,5,4,4.0,4,1,2,3,5,5,4.0,5.0,4,5,4,0,0.0,neutral or dissatisfied,2022-10-01,Adult,Средний,0.0,"[0, 30)",0,3.9285714285714284,Average (3-4)
79181,Male,Loyal Customer,75,Business travel,Econom,922,5,2,4.0,4,5,5,5,2,3,4.0,3.0,5,5,5,0,0.0,satisfied,2022-10-12,Aged people,Средний,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
87601,Female,Loyal Customer,67,Business travel,Business,1761,5,5,5.0,5,3,5,5,5,5,5.0,5.0,4,5,5,0,11.0,satisfied,2022-10-19,Aged people,Длинный,11.0,"[0, 30)",1,4.785714285714286,Good (4-5)
124690,Female,Loyal Customer,48,Business travel,Business,2129,5,5,5.0,5,3,4,4,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-15,Adult,Длинный,0.0,"[0, 30)",1,4.142857142857143,Good (4-5)
66493,Female,Loyal Customer,57,Business travel,Business,2319,2,2,2.0,2,3,5,4,5,5,4.0,5.0,3,5,3,0,0.0,satisfied,2022-10-15,Adult,Длинный,0.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
102312,Male,Loyal Customer,38,Business travel,Business,2775,3,2,2.0,2,3,2,1,3,3,3.0,3.0,3,3,2,10,12.0,neutral or dissatisfied,2022-10-26,Adult,Длинный,22.0,"[0, 30)",0,2.5,Poor (2-3)
86747,Female,Loyal Customer,30,Business travel,Business,821,4,4,4.0,4,5,5,5,5,4,2.0,4.0,4,5,5,0,0.0,satisfied,2022-11-01,Adult,Средний,0.0,"[0, 30)",1,4.285714285714286,Good (4-5)
4220,Male,Loyal Customer,61,Personal Travel,Econom,888,3,5,3.0,1,5,3,5,5,4,3.0,5.0,5,4,5,0,0.0,neutral or dissatisfied,2022-10-10,Aged people,Средний,0.0,"[0, 30)",0,4.0,Good (4-5)
124770,Male,Loyal Customer,42,Business travel,Business,280,5,5,5.0,5,5,5,5,5,5,5.0,5.0,3,5,3,0,0.0,satisfied,2022-10-15,Adult,Короткий,0.0,"[0, 30)",1,4.714285714285714,Good (4-5)
11075,Male,Loyal Customer,18,Personal Travel,Econom,216,5,0,5.0,4,3,5,2,3,5,2.0,4.0,1,4,3,0,0.0,satisfied,2022-10-11,Teenagers,Ультракороткий,0.0,"[0, 30)",1,3.2857142857142856,Average (3-4)
7791,Male,Loyal Customer,44,Business travel,Business,3867,2,2,3.0,2,2,4,4,5,5,4.0,5.0,5,5,5,105,105.0,satisfied,2022-10-13,Adult,Межконтинентальный,210.0,"[210, 240)",1,3.7857142857142856,Average (3-4)
86270,Female,Loyal Customer,11,Personal Travel,Econom,356,2,5,2.0,3,2,2,2,2,4,4.0,5.0,3,4,2,7,2.0,neutral or dissatisfied,2022-10-25,Child,Короткий,9.0,"[0, 30)",0,3.0,Average (3-4)
81715,Female,Loyal Customer,21,Personal Travel,Eco Plus,907,2,5,2.0,3,4,2,4,4,3,5.0,4.0,5,5,4,32,37.0,neutral or dissatisfied,2022-10-13,Adult,Средний,69.0,"[60, 90)",0,3.7142857142857144,Average (3-4)
93597,Male,Loyal Customer,30,Business travel,Business,704,4,4,2.0,4,4,4,4,4,3,5.0,4.0,4,5,4,0,0.0,satisfied,2022-10-06,Adult,Короткий,0.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
97030,Male,Loyal Customer,34,Personal Travel,Eco Plus,883,1,4,1.0,4,1,1,1,1,2,2.0,3.0,3,3,1,0,0.0,neutral or dissatisfied,2022-10-30,Adult,Средний,0.0,"[0, 30)",0,2.0,Poor (2-3)
22001,Female,Loyal Customer,44,Personal Travel,Econom,500,2,1,2.0,4,3,4,4,4,4,2.0,4.0,4,4,1,0,0.0,neutral or dissatisfied,2022-10-17,Adult,Короткий,0.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
114909,Male,Loyal Customer,61,Business travel,Business,337,5,5,5.0,5,3,4,4,4,4,4.0,4.0,4,4,4,31,33.0,satisfied,2022-10-09,Aged people,Короткий,64.0,"[60, 90)",1,4.214285714285714,Good (4-5)
4076,Female,Loyal Customer,44,Business travel,Business,2350,5,5,5.0,5,4,4,4,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-19,Adult,Длинный,0.0,"[0, 30)",1,4.714285714285714,Good (4-5)
23445,Male,Disloyal Customer,28,Business travel,Econom,516,4,5,3.0,3,2,3,2,2,5,1.0,2.0,1,5,2,5,0.0,neutral or dissatisfied,2022-10-27,Adult,Короткий,5.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
104786,Female,Loyal Customer,40,Business travel,Business,587,1,1,1.0,1,5,5,5,4,4,4.0,4.0,4,4,5,13,7.0,satisfied,2022-10-01,Adult,Короткий,20.0,"[0, 30)",1,3.4285714285714284,Average (3-4)
47243,Male,Disloyal Customer,36,Business travel,Business,588,2,2,2.0,3,3,2,3,3,5,3.0,5.0,5,4,3,0,0.0,neutral or dissatisfied,2022-10-12,Adult,Короткий,0.0,"[0, 30)",0,3.2142857142857144,Average (3-4)
46555,Male,Loyal Customer,30,Business travel,Econom,141,5,2,2.0,2,5,5,5,5,5,2.0,1.0,2,3,5,71,67.0,satisfied,2022-10-24,Adult,Ультракороткий,138.0,"[120, 150)",1,3.5,Average (3-4)
32321,Female,Loyal Customer,62,Business travel,Econom,101,5,3,5.0,5,5,5,2,5,5,4.0,5.0,2,5,3,0,0.0,satisfied,2022-10-30,Aged people,Ультракороткий,0.0,"[0, 30)",1,4.214285714285714,Good (4-5)
94772,Female,Loyal Customer,43,Business travel,Business,2441,2,2,2.0,2,4,4,4,4,4,4.0,4.0,4,4,4,0,0.0,satisfied,2022-10-05,Adult,Длинный,0.0,"[0, 30)",1,3.4285714285714284,Average (3-4)
37625,Male,Loyal Customer,29,Personal Travel,Econom,950,3,1,3.0,3,1,3,1,1,3,1.0,3.0,4,4,1,0,0.0,neutral or dissatisfied,2022-10-02,Adult,Средний,0.0,"[0, 30)",0,2.2857142857142856,Poor (2-3)
38363,Female,Loyal Customer,35,Personal Travel,Econom,1050,5,4,5.0,1,5,5,5,5,5,2.0,5.0,4,4,5,1,0.0,satisfied,2022-10-25,Adult,Средний,1.0,"[0, 30)",1,4.285714285714286,Good (4-5)
9131,Male,Loyal Customer,45,Business travel,Business,707,1,1,1.0,1,5,5,5,4,4,4.0,4.0,4,4,4,0,0.0,satisfied,2022-10-14,Adult,Короткий,0.0,"[0, 30)",1,3.357142857142857,Average (3-4)
3961,Male,Loyal Customer,43,Personal Travel,Econom,764,3,5,4.0,2,1,4,1,1,4,2.0,5.0,3,4,1,10,37.0,neutral or dissatisfied,2022-10-14,Adult,Средний,47.0,"[30, 60)",0,2.857142857142857,Poor (2-3)
71796,Female,Loyal Customer,44,Business travel,Econom,1723,3,3,3.0,3,3,1,3,3,3,3.0,3.0,3,3,2,6,4.0,neutral or dissatisfied,2022-10-02,Adult,Длинный,10.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
2682,Male,Loyal Customer,36,Personal Travel,Econom,539,4,4,4.0,2,5,4,5,5,3,4.0,4.0,4,5,5,0,0.0,neutral or dissatisfied,2022-10-11,Adult,Короткий,0.0,"[0, 30)",0,4.142857142857143,Good (4-5)
34931,Male,Loyal Customer,23,Personal Travel,Econom,187,2,5,2.0,3,3,2,3,3,4,2.0,5.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-07,Adult,Ультракороткий,0.0,"[0, 30)",0,3.2142857142857144,Average (3-4)
119355,Female,Loyal Customer,11,Personal Travel,Eco Plus,214,1,3,1.0,4,4,1,4,4,2,4.0,3.0,3,2,4,6,0.0,neutral or dissatisfied,2022-10-12,Child,Ультракороткий,6.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
123969,Male,Disloyal Customer,62,Business travel,Business,184,4,4,4.0,3,4,5,5,4,5,4.0,4.0,5,5,5,125,134.0,satisfied,2022-10-31,Aged people,Ультракороткий,259.0,"[240, 270)",1,4.357142857142857,Good (4-5)
49814,Female,Loyal Customer,57,Business travel,Econom,89,3,2,2.0,2,1,4,4,3,3,3.0,3.0,3,3,3,110,99.0,neutral or dissatisfied,2022-10-18,Adult,Ультракороткий,209.0,"[180, 210)",0,2.7857142857142856,Poor (2-3)
69396,Female,Loyal Customer,36,Business travel,Econom,1096,2,5,5.0,5,2,2,2,2,3,2.0,2.0,2,3,2,0,29.0,neutral or dissatisfied,2022-10-11,Adult,Средний,29.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
97519,Male,Loyal Customer,47,Business travel,Business,439,4,4,5.0,4,5,5,5,4,4,4.0,4.0,4,4,4,10,6.0,satisfied,2022-10-07,Adult,Короткий,16.0,"[0, 30)",1,4.285714285714286,Good (4-5)
77657,Male,Disloyal Customer,48,Business travel,Econom,813,2,2,2.0,4,4,2,4,4,1,1.0,3.0,1,3,4,0,25.0,neutral or dissatisfied,2022-10-12,Adult,Средний,25.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
